	-115.66770	50.84893
	-115.67506	50.85977
	-115.67159	50.86767
	-115.59483	50.88452
	-115.56995	50.89662
	-115.57730	50.90747
	-115.59264	50.91547
	-115.61237	50.95144
	-115.62951	50.98071
	-115.65154	50.99672
	-115.65850	50.99989
	-115.69172	51.01716
	-115.72723	51.02050
	-115.76028	51.04018
	-115.76317	51.04557
	-115.80779	51.08023
	-115.89165	51.08628
	-115.89989	51.08070
	-115.90896	51.07984
	-115.98006	51.12134
	-115.99824	51.12125
	-116.00188	51.14068
	-116.02412	51.17031
	-116.02372	51.17914
	-116.00170	51.19488
	-116.00170	51.19510
	-116.02515	51.22400
	-116.03732	51.22794
	-116.06677	51.24458
	-116.08464	51.24907
	-116.11591	51.25853
	-116.12326	51.25832
	-116.14740	51.26708
	-116.15486	51.27239
	-116.15144	51.29222
	-116.17056	51.29774
	-116.20956	51.29966
	-116.22363	51.30193
	-116.25453	51.31314
	-116.26686	51.32257
	-116.28252	51.34240
	-116.27749	51.35108
	-116.29771	51.38234
	-116.29424	51.39668
	-116.28484	51.42329
	-116.28574	51.43163
	-116.29585	51.45643
	-116.30745	51.46303
	-116.35041	51.47351
	-116.36856	51.48347
	-116.38176	51.49572
	-116.39058	51.51397
	-116.38755	51.52652
	-116.39343	51.55091
	-116.40630	51.55854
	-116.44199	51.56921
	-116.44673	51.56781
	-116.45861	51.57351
	-116.46598	51.59803
	-116.49374	51.62353
	-116.53704	51.64587
	-116.57520	51.67138
	-116.58432	51.69514
	-116.58156	51.70681
	-116.58462	51.71259
	-116.61836	51.73218
	-116.62407	51.74554
	-116.64445	51.75932
	-116.64523	51.76855
	-116.64018	51.78369
	-116.66035	51.80478
	-116.67109	51.80942
	-116.68311	51.80867
	-116.71771	51.79987
	-116.74128	51.80657
	-116.75832	51.78426
	-116.81071	51.74952
	-116.81155	51.73951
	-116.80372	51.72231
	-116.82397	51.70487
	-116.84422	51.70667
	-116.87807	51.70692
	-116.89067	51.70987
	-116.92705	51.72499
	-116.93327	51.73654
	-116.96743	51.76153
	-116.96477	51.77321
	-116.97063	51.79939
	-116.97522	51.81170
	-116.99581	51.83825
	-117.00494	51.84362
	-117.03764	51.87628
	-117.03958	51.90129
	-117.09127	51.92204
	-117.12786	51.95203
	-117.13447	51.96328
	-117.16910	51.97902
	-117.17802	51.97800
	-117.22127	52.00242
	-117.22802	52.01216
	-117.21693	52.02864
	-117.22196	52.03273
	-117.25784	52.03851
	-117.27355	52.04808
	-117.32281	52.07420
	-117.32829	52.09665
	-117.32611	52.10656
	-117.32336	52.13933
	-117.35529	52.20432
	-117.36076	52.20661
	-117.37260	52.20026
	-117.36961	52.17984
	-117.37206	52.17546
	-117.40694	52.15909
	-117.42676	52.15705
	-117.48064	52.15597
	-117.55511	52.16295
	-117.59857	52.14080
	-117.60793	52.13881
	-117.61906	52.14245
	-117.64957	52.17422
	-117.68101	52.20880
	-117.70409	52.21247
	-117.72321	52.20665
	-117.80938	52.21528
	-117.81341	52.21743
	-117.83844	52.24778
	-117.84956	52.27338
	-117.84414	52.29953
	-117.82938	52.31304
	-117.80615	52.32405
	-117.76526	52.33368
	-117.75510	52.33929
	-117.74297	52.36858
	-117.74516	52.37242
	-117.77023	52.40281
	-117.77998	52.40632
	-117.78958	52.40341
	-117.85352	52.41297
	-117.89352	52.42249
	-117.90291	52.42779
	-117.94199	52.45646
	-117.98039	52.48139
	-117.98335	52.49628
	-118.00275	52.50417
	-118.01736	52.49886
	-118.03397	52.48363
	-118.05776	52.46985
	-118.05423	52.45767
	-118.05898	52.43421
	-118.06651	52.41920
	-118.09673	52.41049
	-118.10374	52.41285
	-118.13602	52.41619
	-118.15003	52.41357
	-118.17487	52.40168
	-118.18555	52.40065
	-118.22668	52.40461
	-118.23943	52.40830
	-118.24844	52.43095
	-118.24866	52.43737
	-118.23310	52.45546
	-118.20220	52.47516
	-118.20242	52.48159
	-118.23939	52.48432
	-118.25198	52.48891
	-118.26836	52.50477
	-118.29552	52.52691
	-118.29636	52.53797
	-118.27876	52.55867
	-118.28160	52.56712
	-118.29144	52.57059
	-118.32963	52.57520
	-118.34007	52.58329
	-118.33688	52.59955
	-118.35536	52.61280
	-118.35751	52.62486
	-118.35059	52.63719
	-118.29994	52.65733
	-118.30125	52.68126
	-118.30727	52.68902
	-118.34209	52.71904
	-118.33812	52.73159
	-118.34020	52.73632
	-118.37477	52.75256
	-118.41725	52.77485
	-118.42181	52.79809
	-118.41557	52.80681
	-118.39693	52.84031
	-118.39516	52.84935
	-118.40957	52.85313
	-118.44611	52.85207
	-118.46272	52.86791
	-118.45614	52.87844
	-118.49362	52.90401
	-118.50224	52.90646
	-118.52809	52.89819
	-118.55466	52.90189
	-118.56755	52.88996
	-118.57922	52.88436
	-118.60182	52.88502
	-118.60976	52.89107
	-118.60453	52.90262
	-118.61858	52.91642
	-118.62742	52.94178
	-118.64983	52.95158
	-118.67039	52.97132
	-118.66701	52.98117
	-118.65142	52.99935
	-118.65502	53.01243
	-118.65048	53.02037
	-118.65992	53.03477
	-118.66858	53.03720
	-118.68929	53.03220
	-118.71042	53.04923
	-118.72626	53.05397
	-118.74229	53.04957
	-118.76569	53.03832
	-118.78069	53.04758
	-118.78736	53.04437
	-118.76711	53.07141
	-118.76344	53.07483
	-118.73779	53.10609
	-118.74228	53.11465
	-118.75463	53.12191
	-118.77619	53.12886
	-118.78688	53.13692
	-118.78770	53.14889
	-118.82048	53.16943
	-118.83755	53.17607
	-118.88464	53.20213
	-118.92304	53.21750
	-118.94654	53.23097
	-118.98228	53.23606
	-119.00272	53.23281
	-119.00385	53.21822
	-119.00404	53.18340
	-119.02319	53.16174
	-119.01546	53.15390
	-119.01820	53.13025
	-119.04156	53.11895
	-119.05544	53.11801
	-119.05337	53.13804
	-119.08262	53.16192
	-119.12768	53.16574
	-119.13829	53.17466
	-119.16804	53.18756
	-119.18328	53.18761
	-119.22910	53.19601
	-119.23394	53.19448
	-119.23679	53.17817
	-119.25401	53.17559
	-119.27002	53.21507
	-119.32874	53.27279
	-119.35249	53.30358
	-119.35928	53.30858
	-119.35375	53.32290
	-119.36473	53.33915
	-119.39177	53.36006
	-119.40646	53.36371
	-119.44241	53.35948
	-119.49092	53.36242
	-119.51199	53.36461
	-119.56431	53.37232
	-119.59709	53.38710
	-119.60786	53.38682
	-119.61165	53.38246
	-119.60661	53.36659
	-119.61510	53.36160
	-119.64635	53.36710
	-119.66514	53.36454
	-119.67564	53.37523
	-119.70480	53.38427
	-119.72134	53.38614
	-119.75278	53.41911
	-119.78186	53.45743
	-119.77952	53.47195
	-119.79073	53.48817
	-119.81760	53.50253
	-119.84827	53.51252
	-119.86618	53.50621
	-119.89767	53.52081
	-119.89695	53.52534
	-119.86627	53.55385
	-119.87231	53.56427
	-119.90146	53.58423
	-119.91871	53.60169
	-119.90791	53.62125
	-119.89264	53.62039
	-119.85213	53.61352
	-119.80059	53.59868
	-119.77339	53.59553
	-119.75372	53.59325
	-119.72054	53.60783
	-119.71954	53.62336
	-119.72475	53.62915
	-119.73844	53.64919
	-119.73972	53.66027
	-119.78497	53.68578
	-119.80498	53.70525
	-119.81263	53.70568
	-119.82743	53.70011
	-119.84150	53.69907
	-119.85017	53.71239
	-119.90353	53.70714
	-119.90959	53.71756
	-119.89373	53.73959
	-119.89104	53.74677
	-119.89421	53.77536
	-119.93155	53.78386
	-119.95791	53.78349
	-119.97100	53.78880
	-119.97610	53.80558
	-120.00000	53.80686
	-120.00000	54.00000
	-120.00000	54.09413
	-120.00000	54.34299
	-120.00000	54.74126
	-120.00000	55.00000
	-120.00000	55.34872
	-120.00000	55.66476
	-120.00000	55.89161
	-120.00000	56.00000
	-120.00000	56.14911
	-120.00000	56.94053
	-120.00000	57.00000
	-120.00000	57.31628
	-120.00000	57.93664
	-120.00000	58.00000
	-120.00000	58.38806
	-120.00000	58.73392
	-120.00000	59.00000
	-120.00000	59.09388
	-120.00000	59.52528
	-120.00000	59.58184
	-120.00000	59.90777
	-120.00000	60.00000
	-119.00000	60.00000
	-118.00000	60.00000
	-117.00000	60.00000
	-116.00000	60.00000
	-115.00000	60.00000
	-114.00000	60.00000
	-113.00000	60.00000
	-112.00000	60.00000
	-111.00000	60.00000
	-110.00000	60.00000
	-110.00000	59.00000
	-110.00000	58.00000
	-110.00000	57.00000
	-110.00000	56.00000
	-110.00000	55.00000
	-110.00000	54.00000
	-110.00000	53.00000
	-110.00000	52.00000
	-110.00000	51.00000
	-110.00000	50.00000
	-109.98324	49.00001
	-110.74623	48.99840
	-111.28182	48.99858
	-111.28186	48.99486
	-112.19189	48.99426
	-113.14817	48.99348
	-113.61591	48.99310
	-114.06720	48.99489
	-114.11106	48.99497
X
	-110.00000	50.00000
	-110.00000	51.00000
	-110.00000	52.00000
	-110.00000	53.00000
	-110.00000	54.00000
	-110.00000	55.00000
	-110.00000	56.00000
	-110.00000	57.00000
	-110.00000	58.00000
	-110.00000	59.00000
	-110.00000	60.00000
	-109.00000	60.00000
	-108.00000	60.00000
	-107.00000	60.00000
	-106.00000	60.00000
	-105.00000	60.00000
	-104.00000	60.00000
	-103.00000	60.00000
	-102.00000	60.00000
	-102.00000	57.35316
	-102.00000	57.19757
	-102.00000	57.10761
	-102.00000	56.85122
	-102.00000	55.80465
	-101.96059	55.80460
	-101.96266	55.46032
	-101.92734	55.46051
	-101.92730	55.45546
	-101.93002	55.38948
	-101.93017	55.28033
	-101.93319	55.11535
	-101.88951	55.11406
	-101.88963	54.91359
	-101.88966	54.87417
	-101.88972	54.76358
	-101.84939	54.76361
	-101.84939	54.75432
	-101.84937	54.41109
	-101.81514	54.41111
	-101.80315	54.06393
	-101.77479	54.06424
	-101.76965	53.71660
	-101.74944	53.71673
	-101.74938	53.71375
	-101.74934	53.71375
	-101.74392	53.36949
	-101.70447	53.36884
	-101.70455	53.36701
	-101.70453	53.36701
	-101.70091	53.01854
	-101.66483	53.01851
	-101.66675	52.66565
	-101.63708	52.66512
	-101.63848	52.56525
	-101.63896	52.53083
	-101.64192	52.31824
	-101.64076	52.31820
	-101.60482	52.31771
	-101.60487	52.31624
	-101.59792	51.97649
	-101.57164	51.97652
	-101.57161	51.81069
	-101.57087	51.75543
	-101.56969	51.62453
	-101.56766	51.51908
	-101.56625	51.39100
	-101.56434	51.30368
	-101.53852	51.30382
	-101.53841	51.29328
	-101.53783	51.23759
	-101.53766	51.22090
	-101.53746	51.20149
	-101.53487	50.95117
	-101.50514	50.95115
	-101.49789	50.59359
	-101.47116	50.59386
	-101.47079	50.56512
	-101.46943	50.50260
	-101.46633	50.30428
	-101.46437	50.24350
	-101.44205	50.24359
	-101.44220	49.88735
	-101.41957	49.88749
	-101.41383	49.53835
	-101.39169	49.53838
	-101.38329	49.18433
	-101.35522	49.18443
	-101.34937	49.00117
	-102.00000	49.00000
	-103.00000	49.00000
	-104.00000	49.00000
	-105.00000	49.00000
	-106.00000	49.00000
	-107.00000	49.00000
	-108.00000	49.00000
	-109.00000	49.00000
	-109.98324	49.00000
	-110.00000	50.00000
X
	-94.72171	59.08031
	-94.73962	59.05995
	-94.75744	59.05164
	-94.78408	59.04983
	-94.80891	59.05357
	-94.84437	59.06566
	-94.84073	59.08327
	-94.80511	59.09898
	-94.76955	59.10078
	-94.72171	59.08031
	-97.22968	48.99624
	-97.94334	49.00243
	-98.40221	49.00290
	-98.99487	49.00298
	-99.53315	49.00257
	-99.78239	49.00146
	-100.18527	49.00092
	-100.73970	49.00050
	-101.00197	49.00001
	-101.34937	49.00117
	-101.35522	49.18443
	-101.38329	49.18433
	-101.39169	49.53838
	-101.41383	49.53835
	-101.41957	49.88749
	-101.44220	49.88735
	-101.44205	50.24359
	-101.46437	50.24350
	-101.46633	50.30428
	-101.46943	50.50260
	-101.47079	50.56512
	-101.47116	50.59386
	-101.49789	50.59359
	-101.50514	50.95115
	-101.53487	50.95117
	-101.53746	51.20149
	-101.53766	51.22090
	-101.53783	51.23759
	-101.53841	51.29328
	-101.53852	51.30382
	-101.56434	51.30368
	-101.56625	51.39100
	-101.56766	51.51908
	-101.56969	51.62453
	-101.57087	51.75543
	-101.57161	51.81069
	-101.57164	51.97652
	-101.59792	51.97649
	-101.60487	52.31624
	-101.60482	52.31771
	-101.64076	52.31820
	-101.64192	52.31824
	-101.63896	52.53083
	-101.63848	52.56525
	-101.63708	52.66512
	-101.66675	52.66565
	-101.66483	53.01851
	-101.70091	53.01854
	-101.70453	53.36701
	-101.70455	53.36701
	-101.70447	53.36884
	-101.74392	53.36949
	-101.74934	53.71375
	-101.74938	53.71375
	-101.74944	53.71673
	-101.76965	53.71660
	-101.77479	54.06424
	-101.80315	54.06393
	-101.81514	54.41111
	-101.84937	54.41109
	-101.84939	54.75432
	-101.84939	54.76361
	-101.88972	54.76358
	-101.88966	54.87417
	-101.88963	54.91359
	-101.88951	55.11406
	-101.93319	55.11535
	-101.93017	55.28033
	-101.93002	55.38948
	-101.92730	55.45546
	-101.92734	55.46051
	-101.96266	55.46032
	-101.96059	55.80460
	-102.00000	55.80465
	-102.00000	56.85122
	-102.00000	57.10761
	-102.00000	57.19757
	-102.00000	57.35316
	-102.00000	60.00000
	-101.00000	60.00000
	-100.00000	60.00000
	-99.00000	60.00000
	-98.16877	60.00000
	-98.00000	60.00000
	-97.00000	60.00000
	-96.00000	60.00000
	-95.00632	60.00870
	-94.68824	60.00534
	-94.70959	59.88968
	-94.70475	59.79284
	-94.72227	59.78338
	-94.71857	59.70961
	-94.69655	59.65524
	-94.66589	59.54884
	-94.63604	59.48466
	-94.63212	59.40169
	-94.67568	59.38266
	-94.68783	59.26721
	-94.72775	59.17905
	-94.78746	59.13672
	-94.85730	59.12188
	-94.92786	59.12083
	-94.97441	59.08553
	-94.89689	59.03829
	-94.63911	58.98660
	-94.61640	58.97077
	-94.58555	58.96886
	-94.52207	58.92357
	-94.48541	58.88715
	-94.45509	58.79072
	-94.41046	58.76821
	-94.38426	58.76852
	-94.34129	58.78744
	-94.29159	58.86173
	-94.25656	58.86210
	-94.23872	58.85308
	-94.26347	58.81134
	-94.24302	58.72860
	-94.35163	58.60300
	-94.34950	58.54773
	-94.33092	58.51569
	-94.26870	58.47492
	-94.22618	58.49841
	-94.24812	58.62718
	-94.15592	58.73411
	-94.16774	58.82615
	-94.13380	58.85875
	-93.96741	58.86028
	-93.90574	58.84698
	-93.77442	58.84800
	-93.64353	58.87194
	-93.57343	58.87237
	-93.50257	58.82209
	-93.44108	58.80398
	-93.40621	58.81337
	-93.38030	58.84114
	-93.34543	58.85512
	-93.29288	58.85534
	-93.21393	58.83720
	-93.17880	58.81889
	-93.13428	58.66239
	-93.09930	58.63024
	-93.03814	58.52906
	-93.02914	58.38631
	-92.82222	58.21625
	-92.77992	58.05054
	-92.76285	58.03673
	-92.74641	57.90325
	-92.71246	57.87104
	-92.70422	57.82501
	-92.66218	57.75137
	-92.57823	57.64088
	-92.47775	57.53952
	-92.42844	57.43362
	-92.42964	57.34161
	-92.45559	57.28185
	-92.54922	57.14859
	-92.56662	57.07501
	-92.63378	57.02447
	-92.70066	56.99228
	-92.74960	56.97358
	-92.79100	56.96301
	-92.79310	56.94837
	-92.77821	56.93230
	-92.74621	56.93179
	-92.71225	56.94006
	-92.68671	56.95329
	-92.66415	56.96496
	-92.62301	56.98844
	-92.33265	57.08841
	-92.22408	57.08809
	-92.19558	57.04889
	-92.15817	57.04186
	-92.11637	57.04629
	-91.82216	57.12296
	-91.13057	57.25036
	-90.80988	57.28323
	-90.71756	57.28197
	-90.51038	57.23749
	-90.16698	57.11210
	-90.10082	57.10169
	-90.07429	57.08913
	-90.00200	57.08142
	-89.69860	57.01084
	-89.55027	56.98918
	-89.29739	56.92804
	-88.97518	56.90142
	-88.96088	56.89800
	-93.66375	53.73681
	-95.15772	52.83338
	-95.15701	52.05824
	-95.15664	51.65219
	-95.15617	51.13163
	-95.15614	51.08601
	-95.15544	50.26722
	-95.15495	49.66909
	-95.15472	49.38821
	-95.15166	49.36926
	-95.15752	49.00240
	-95.27642	49.00313
	-95.97485	49.00143
	-96.40662	49.00039
	-97.22910	49.00026
	-97.22968	48.99624
X
	-53.07114	49.70141
	-53.09220	49.71106
	-53.09661	49.72777
	-53.08665	49.73677
	-53.06969	49.74892
	-53.03655	49.75036
	-53.01786	49.74332
	-53.02887	49.72256
	-53.04612	49.70821
	-53.07114	49.70141
	-54.25509	49.54406
	-54.27418	49.55055
	-54.28290	49.56867
	-54.20140	49.68765
	-54.09521	49.72237
	-54.05347	49.71319
	-54.03271	49.68078
	-54.03456	49.65103
	-54.06593	49.61618
	-54.20830	49.56859
	-54.25509	49.54406
	-55.60691	49.53862
	-55.67895	49.55320
	-55.71697	49.56504
	-55.70999	49.57397
	-55.68690	49.58652
	-55.65011	49.58859
	-55.61219	49.57534
	-55.59405	49.55194
	-55.60691	49.53862
	-55.58409	49.45270
	-55.61439	49.45463
	-55.63306	49.46471
	-55.63635	49.47510
	-55.62017	49.48648
	-55.58854	49.48677
	-55.56049	49.47552
	-55.58409	49.45270
	-53.57332	48.79772
	-53.59798	48.77350
	-53.61287	48.76647
	-53.62946	48.75336
	-53.64645	48.74124
	-53.67037	48.73759
	-53.69076	48.74774
	-53.67687	48.76523
	-53.64809	48.78975
	-53.61055	48.80763
	-53.57332	48.79772
	-55.18083	49.28876
	-55.20269	49.29445
	-55.21521	49.30104
	-55.22357	49.31468
	-55.21781	49.32473
	-55.20471	49.33645
	-55.18203	49.33836
	-55.16573	49.32829
	-55.15537	49.31179
	-55.18083	49.28876
	-55.79985	49.50627
	-55.82890	49.50322
	-55.84300	49.50812
	-55.84743	49.52243
	-55.82873	49.53793
	-55.80305	49.54958
	-55.76434	49.54747
	-55.76004	49.53816
	-55.78807	49.51243
	-55.79985	49.50627
	-53.59666	48.71585
	-53.60316	48.70064
	-53.61528	48.68502
	-53.66500	48.68434
	-53.68134	48.69298
	-53.67663	48.70801
	-53.66211	48.71182
	-53.64791	48.72246
	-53.62399	48.72610
	-53.59666	48.71585
	-53.52947	48.53931
	-53.52899	48.52905
	-53.53671	48.51516
	-53.55269	48.50690
	-53.57734	48.50526
	-53.59797	48.51219
	-53.60715	48.52404
	-53.59468	48.53867
	-53.55562	48.54833
	-53.52947	48.53931
	-52.72604	48.06020
	-52.75501	48.05597
	-52.76650	48.06399
	-52.77187	48.07440
	-52.77002	48.09034
	-52.74753	48.10781
	-52.71680	48.10184
	-52.70608	48.08102
	-52.72604	48.06020
	-53.67048	48.05831
	-53.80951	48.11229
	-53.83047	48.13478
	-53.81375	48.15414
	-53.66636	48.13765
	-53.52750	48.13911
	-53.48420	48.12377
	-53.48248	48.09789
	-53.52566	48.05761
	-53.60478	48.05025
	-53.67048	48.05831
	-52.84639	47.59612
	-52.88721	47.58082
	-52.89676	47.57266
	-52.91398	47.56036
	-52.92816	47.54925
	-52.96105	47.55252
	-52.96459	47.56694
	-52.95041	47.57805
	-52.94569	47.59521
	-52.94351	47.61572
	-52.93739	47.63234
	-52.92039	47.64236
	-52.88255	47.62411
	-52.85691	47.60703
	-52.84639	47.59612
	-54.00436	47.68681
	-53.99476	47.53749
	-54.01723	47.52023
	-54.04718	47.55088
	-54.05523	47.66438
	-54.03516	47.69761
	-54.00436	47.68681
	-54.09590	47.38669
	-54.11338	47.37518
	-54.13751	47.36805
	-54.15433	47.36689
	-54.16408	47.37803
	-54.16774	47.38937
	-54.14641	47.40878
	-54.12329	47.41256
	-54.10557	47.40590
	-54.09590	47.38669
	-54.09494	47.64573
	-54.11629	47.60946
	-54.13110	47.56886
	-54.15702	47.52246
	-54.19090	47.48031
	-54.25189	47.44085
	-54.31942	47.39386
	-54.35702	47.38923
	-54.35351	47.41531
	-54.32836	47.44576
	-54.28188	47.47573
	-54.23682	47.50623
	-54.21306	47.54594
	-54.17873	47.59294
	-54.16502	47.63894
	-54.14018	47.66207
	-54.10928	47.65673
	-54.09494	47.64573
	-55.86913	47.27836
	-55.89832	47.27552
	-55.92770	47.29304
	-55.92448	47.30735
	-55.90846	47.31850
	-55.87076	47.31347
	-55.84909	47.29728
	-55.86913	47.27836
	-55.35679	49.16024
	-55.32289	49.16661
	-55.27927	49.22749
	-55.24650	49.24679
	-55.12926	49.28831
	-55.10911	49.31178
	-55.10804	49.34160
	-55.08484	49.35904
	-55.05599	49.35448
	-55.03200	49.30625
	-54.93621	49.28436
	-54.90960	49.30567
	-54.90423	49.35925
	-54.87077	49.38835
	-54.84870	49.37593
	-54.82657	49.28794
	-54.80115	49.27942
	-54.76728	49.31842
	-54.70539	49.33289
	-54.69061	49.34387
	-54.57968	49.46706
	-54.46942	49.53585
	-54.44446	49.51732
	-54.49548	49.46893
	-54.46225	49.42236
	-54.48965	49.39125
	-54.49453	49.35758
	-54.46133	49.31101
	-54.43204	49.31622
	-54.39338	49.37883
	-54.34343	49.40732
	-54.27835	49.41550
	-54.15035	49.39207
	-54.13076	49.39548
	-54.08004	49.43377
	-54.00098	49.45728
	-53.95146	49.42003
	-53.79632	49.41722
	-53.70424	49.39044
	-53.62818	49.31842
	-53.53565	49.30143
	-53.45367	49.27281
	-53.44805	49.26070
	-53.53936	49.15059
	-53.54523	49.06140
	-53.60435	49.04151
	-53.71593	49.05507
	-53.74695	49.02030
	-53.81506	49.00853
	-53.82880	48.99306
	-53.80424	48.97441
	-53.79569	48.95627
	-53.80598	48.94467
	-53.91277	48.92608
	-53.92358	48.90455
	-53.88304	48.88544
	-53.87732	48.87334
	-53.89440	48.85399
	-54.05559	48.82894
	-54.10108	48.81434
	-54.12142	48.79107
	-54.11564	48.77898
	-54.05816	48.77934
	-53.92904	48.80536
	-53.85216	48.80900
	-53.80829	48.79374
	-53.79974	48.77559
	-53.82988	48.75069
	-53.94638	48.72043
	-53.96335	48.70107
	-53.94849	48.68076
	-53.82176	48.66700
	-53.75418	48.67881
	-53.69509	48.65310
	-53.64056	48.65929
	-53.59685	48.64397
	-53.59120	48.63186
	-53.61792	48.61088
	-53.82770	48.55790
	-53.84125	48.54242
	-53.83554	48.53033
	-53.79419	48.53104
	-53.73184	48.50923
	-53.72615	48.49713
	-53.74309	48.47780
	-53.75947	48.46838
	-53.90645	48.44901
	-54.04317	48.37550
	-54.04746	48.35178
	-53.99670	48.35429
	-53.85089	48.41953
	-53.82598	48.41082
	-53.81171	48.38058
	-53.77048	48.38130
	-53.69271	48.47025
	-53.67008	48.47748
	-53.64518	48.46873
	-53.63668	48.45058
	-53.66773	48.40588
	-53.65300	48.38555
	-53.60837	48.39007
	-53.58633	48.44299
	-53.55575	48.47774
	-53.53650	48.48107
	-53.51160	48.47230
	-53.50632	48.42743
	-53.46644	48.43106
	-53.43055	48.49936
	-53.36619	48.56269
	-53.33723	48.56763
	-53.31233	48.55881
	-53.28098	48.50210
	-53.25612	48.49327
	-53.21133	48.49762
	-53.15633	48.55916
	-53.16188	48.57128
	-53.12327	48.62348
	-53.05758	48.65081
	-53.01884	48.65729
	-53.00017	48.65063
	-52.99261	48.62254
	-53.00856	48.57748
	-52.98930	48.44371
	-53.02298	48.36953
	-53.10194	48.32681
	-53.24483	48.32207
	-53.34386	48.25605
	-53.50617	48.18211
	-53.57931	48.17259
	-53.77741	48.18681
	-53.85381	48.17324
	-53.88436	48.12845
	-53.88292	48.09264
	-53.85909	48.06411
	-53.79719	48.04237
	-53.71245	48.03777
	-53.66917	48.02251
	-53.67302	48.00872
	-53.76772	48.00174
	-53.82433	48.00147
	-53.86570	47.99079
	-53.87567	47.97917
	-53.86091	47.95886
	-53.81100	47.95140
	-53.68454	47.96737
	-53.58885	47.99412
	-53.56132	47.97932
	-53.57857	47.95008
	-53.68701	47.91778
	-53.73027	47.86747
	-53.74259	47.80626
	-53.77102	47.80117
	-53.81086	47.82026
	-53.82696	47.81081
	-53.74768	47.69714
	-53.69233	47.67755
	-53.70033	47.64005
	-53.65449	47.61875
	-53.62943	47.55439
	-53.58981	47.53525
	-53.56151	47.54030
	-53.54168	47.56350
	-53.52932	47.62468
	-53.48618	47.67492
	-53.46802	47.72398
	-53.27938	47.95985
	-53.21087	48.00112
	-53.16315	48.00933
	-53.05318	48.00530
	-52.98925	48.06843
	-52.90454	48.10887
	-52.87989	48.09998
	-52.87574	48.06805
	-52.96765	47.96436
	-53.00406	47.88631
	-53.10980	47.74725
	-53.12105	47.71589
	-53.12796	47.54138
	-53.10630	47.42740
	-53.09465	47.41308
	-53.06969	47.41416
	-52.97521	47.48611
	-52.82482	47.54787
	-52.77640	47.62142
	-52.75304	47.73961
	-52.71845	47.78786
	-52.68716	47.78660
	-52.68166	47.72881
	-52.66737	47.70838
	-52.58180	47.67709
	-52.55602	47.64228
	-52.54789	47.57842
	-52.56954	47.53565
	-52.54446	47.49094
	-52.54375	47.45518
	-52.69680	47.25297
	-52.72652	47.17275
	-52.73067	47.10343
