	-84.99490	32.48590
	-84.99530	32.47510
	-84.99860	32.46860
	-84.99540	32.45310
	-84.98390	32.44550
	-84.97190	32.44270
	-84.96310	32.42410
	-84.97951	32.41210
	-84.98103	32.40592
	-84.97997	32.39995
	-84.96880	32.39131
	-84.98307	32.39181
	-84.98848	32.38507
	-84.98635	32.38019
	-84.97488	32.38011
	-84.97203	32.37755
	-84.97530	32.37402
	-84.98539	32.37237
	-84.98393	32.36224
	-85.00465	32.34505
	-85.00817	32.33653
	-85.00718	32.32822
	-85.00195	32.32187
	-84.98890	32.31902
	-84.93472	32.29877
	-84.92294	32.28518
	-84.88905	32.26136
	-84.89058	32.25747
	-84.90126	32.25822
	-84.90416	32.25069
	-84.90730	32.24890
	-84.92451	32.25000
	-84.92330	32.24450
	-84.91550	32.24590
	-84.91280	32.24320
	-84.91640	32.23640
	-84.92310	32.23070
	-84.92300	32.22460
	-84.93020	32.21890
	-84.95940	32.21770
	-84.96820	32.21920
	-84.97340	32.21750
	-84.97990	32.21090
	-84.98030	32.20760
	-84.97450	32.20340
	-84.96471	32.20340
	-84.96180	32.19860
	-84.96380	32.19570
	-85.01134	32.18034
	-85.04566	32.14360
	-85.06122	32.13391
	-85.05347	32.10469
	-85.04483	32.08569
	-85.05331	32.08045
	-85.05610	32.06290
	-85.05891	32.04650
	-85.05360	32.03580
	-85.05784	32.03166
	-85.04890	32.02155
	-85.05503	32.01859
	-85.05514	32.01056
	-85.06351	32.00398
	-85.06831	31.99170
	-85.07100	31.98150
	-85.06600	31.97230
	-85.06790	31.96720
	-85.08330	31.96230
	-85.08680	31.95900
	-85.07900	31.94000
	-85.08650	31.93580
	-85.09190	31.92870
	-85.09960	31.92510
	-85.10250	31.91720
	-85.11320	31.91170
	-85.10810	31.90500
	-85.11231	31.90260
	-85.11211	31.89460
	-85.13420	31.89200
	-85.12850	31.87740
	-85.13590	31.86230
	-85.14080	31.85730
	-85.13780	31.84570
	-85.14191	31.83910
	-85.13200	31.82690
	-85.13460	31.82480
	-85.13130	31.81660
	-85.13230	31.79500
	-85.14191	31.78220
	-85.14120	31.78030
	-85.12580	31.76800
	-85.12740	31.76240
	-85.12910	31.75750
	-85.11900	31.73250
	-85.12660	31.71660
	-85.12560	31.69480
	-85.11400	31.68670
	-85.10950	31.67730
	-85.09251	31.65980
	-85.07920	31.65460
	-85.07810	31.65140
	-85.08270	31.65010
	-85.08630	31.63840
	-85.08010	31.63670
	-85.07391	31.62940
	-85.05754	31.61846
	-85.06062	31.60806
	-85.05605	31.60501
	-85.05851	31.58352
	-85.05536	31.57692
	-85.05803	31.57067
	-85.05091	31.55538
	-85.04144	31.54233
	-85.04833	31.52584
	-85.04463	31.52074
	-85.04557	31.51696
	-85.04806	31.51415
	-85.06576	31.48395
	-85.07169	31.46821
	-85.06602	31.44281
	-85.06594	31.43041
	-85.06862	31.42714
	-85.07378	31.42879
	-85.07597	31.42476
	-85.07681	31.41580
	-85.08005	31.41030
	-85.07770	31.39871
	-85.09240	31.36388
	-85.09187	31.35503
	-85.08596	31.35263
	-85.08948	31.33586
	-85.08422	31.32814
	-85.08385	31.31803
	-85.08772	31.30850
	-85.08985	31.29485
	-85.09323	31.28951
	-85.09917	31.28399
	-85.11038	31.28156
	-85.11467	31.27716
	-85.11198	31.27230
	-85.11243	31.25940
	-85.09683	31.22547
	-85.09878	31.21111
	-85.10703	31.20252
	-85.10774	31.18726
	-85.09858	31.17997
	-85.10028	31.16531
	-85.09218	31.16011
	-85.07787	31.15771
	-85.07520	31.15421
	-85.06409	31.14232
	-85.05475	31.12064
	-85.03569	31.10801
	-85.02615	31.08400
	-85.02865	31.07534
	-85.01823	31.05907
	-85.01147	31.05336
	-85.00865	31.04388
	-85.00948	31.03219
	-85.00462	31.01900
	-84.99950	31.01366
	-85.00244	31.00050
	-85.24371	31.00070
	-85.48837	30.99688
	-85.49834	30.99675
	-86.03510	30.99314
	-86.18730	30.99384
	-86.38870	30.99400
	-86.68836	30.99433
	-86.72436	30.99669
	-86.78596	30.99680
	-87.16265	30.99888
	-87.23771	30.99621
	-87.25500	30.99810
	-87.59895	30.99728
	-87.58936	30.96532
	-87.59135	30.95335
	-87.60783	30.92431
	-87.61602	30.90127
	-87.62221	30.89732
	-87.62080	30.88731
	-87.62947	30.87993
	-87.63495	30.86570
	-87.62600	30.85651
	-87.62734	30.84778
	-87.61729	30.84017
	-87.61570	30.83428
	-87.60468	30.83128
	-87.60050	30.82044
	-87.58189	30.81222
	-87.57206	30.80035
	-87.56829	30.79991
	-87.55950	30.79026
	-87.55206	30.78607
	-87.55071	30.78134
	-87.54507	30.77848
	-87.54617	30.77183
	-87.53710	30.76234
	-87.53539	30.74959
	-87.53000	30.74071
	-87.51093	30.73280
	-87.50151	30.72099
	-87.49228	30.72012
	-87.48368	30.71540
	-87.48167	30.71738
	-87.47797	30.71332
	-87.47944	30.70983
	-87.47517	30.70894
	-87.47535	30.70507
	-87.46997	30.70472
	-87.46803	30.70014
	-87.46360	30.70053
	-87.45768	30.69657
	-87.45142	30.69962
	-87.44040	30.69068
	-87.43039	30.68846
	-87.42648	30.68309
	-87.41897	30.67855
	-87.40698	30.67497
	-87.40333	30.65753
	-87.39800	30.65519
	-87.39485	30.64550
	-87.39505	30.61509
	-87.39894	30.60576
	-87.40775	30.60104
	-87.40554	30.59868
	-87.40876	30.58351
	-87.41278	30.57641
	-87.41196	30.57439
	-87.41017	30.57512
	-87.41090	30.57318
	-87.41628	30.57226
	-87.41867	30.56164
	-87.42606	30.55988
	-87.42791	30.55397
	-87.43546	30.54895
	-87.43660	30.54086
	-87.44036	30.54005
	-87.44179	30.53680
	-87.43959	30.53022
	-87.44422	30.53155
	-87.44290	30.52990
	-87.44661	30.52688
	-87.44410	30.52410
	-87.44748	30.52201
	-87.44579	30.51713
	-87.44734	30.51459
	-87.44520	30.51379
	-87.44994	30.51450
	-87.44473	30.50730
	-87.43971	30.50645
	-87.43100	30.49810
	-87.43170	30.49270
	-87.42840	30.48830
	-87.43391	30.48750
	-87.43291	30.48410
	-87.43560	30.48030
	-87.43060	30.47640
	-87.42960	30.47040
	-87.42430	30.46470
	-87.41470	30.45710
	-87.40791	30.45620
	-87.39990	30.45080
	-87.38000	30.44970
	-87.36871	30.44443
	-87.36746	30.43430
	-87.38438	30.42141
	-87.39571	30.41740
	-87.40480	30.40940
	-87.42271	30.40990
	-87.42960	30.40630
	-87.43430	30.39730
	-87.44070	30.39130
	-87.43870	30.38060
	-87.45140	30.36700
	-87.45110	30.34540
	-87.46111	30.33510
	-87.47190	30.33160
	-87.49360	30.33040
	-87.50259	30.32721
	-87.50596	30.31920
	-87.50580	30.31230
	-87.50391	30.30780
	-87.50000	30.30600
	-87.48370	30.30460
	-87.47591	30.30770
	-87.46300	30.30760
	-87.45010	30.31090
	-87.45240	30.30000
	-87.51840	30.28370
	-87.51840	30.28022
	-87.56009	30.27370
	-87.65878	30.24933
	-87.73634	30.24066
	-87.80057	30.22916
	-87.83847	30.22698
	-87.91232	30.22987
	-87.96226	30.22932
	-88.02735	30.22068
	-88.02928	30.22251
	-88.02419	30.22986
	-87.96791	30.23503
	-87.96097	30.24222
	-87.95981	30.24679
	-87.95062	30.25464
	-87.93605	30.26127
	-87.91826	30.25310
	-87.90931	30.24511
	-87.89582	30.23965
	-87.86300	30.23949
	-87.81750	30.25409
	-87.79447	30.25297
	-87.77670	30.25727
	-87.77055	30.26046
	-87.75803	30.27402
	-87.75520	30.28122
	-87.75893	30.29387
	-87.77151	30.31047
	-87.80016	30.32604
	-87.83029	30.35418
	-87.83690	30.36699
	-87.84824	30.37711
	-87.86587	30.38376
	-87.90537	30.40838
	-87.90892	30.41404
	-87.92041	30.47141
	-87.92422	30.47591
	-87.93747	30.48225
	-87.92821	30.49431
	-87.90535	30.53737
	-87.90172	30.55069
	-87.90454	30.56666
	-87.91316	30.58159
	-87.91445	30.59200
	-87.91225	30.60775
	-87.92006	30.63602
	-87.93030	30.65113
	-87.94930	30.66527
	-87.98470	30.68542
	-88.00488	30.68951
	-88.01322	30.69120
	-88.01756	30.67843
	-88.02194	30.67453
	-88.02633	30.66088
	-88.03559	30.65308
	-88.05315	30.64918
	-88.05850	30.64528
	-88.05753	30.60872
	-88.06094	30.59702
	-88.06679	30.58727
	-88.08288	30.57167
	-88.08629	30.56338
	-88.08141	30.53999
	-88.08337	30.52926
	-88.10043	30.51074
	-88.10287	30.50294
	-88.10287	30.49367
	-88.09701	30.47076
	-88.10677	30.44834
	-88.10384	30.42104
	-88.10725	30.37619
	-88.11213	30.36254
	-88.13406	30.32598
	-88.13602	30.31038
	-88.13894	30.30941
	-88.14430	30.32013
	-88.14918	30.32452
	-88.15600	30.32598
	-88.17355	30.32403
	-88.19158	30.31623
	-88.19500	30.32159
	-88.19793	30.34450
	-88.20328	30.35377
	-88.21645	30.36595
	-88.25203	30.37960
	-88.29688	30.38545
	-88.30176	30.38155
	-88.30273	30.36937
	-88.31297	30.36839
	-88.31638	30.36985
	-88.31297	30.37424
	-88.31199	30.38350
	-88.32028	30.39569
	-88.34759	30.40300
	-88.35733	30.40300
	-88.36395	30.39811
	-88.39233	30.38565
	-88.39532	30.38263
	-88.41260	30.73540
	-88.42542	30.99814
	-88.43199	31.11412
	-88.44942	31.43568
	-88.46440	31.69772
	-88.47320	31.89370
	-88.43134	32.22752
	-88.42142	32.30854
	-88.38877	32.57799
	-88.34785	32.92896
	-88.34040	32.99107
	-88.30440	33.28820
	-88.27458	33.53389
	-88.24888	33.74487
	-88.20719	34.05823
	-88.20383	34.08646
	-88.17359	34.32096
	-88.15625	34.46312
	-88.13995	34.58161
	-88.11844	34.72369
	-88.09785	34.89212
	-88.13666	34.90751
	-88.15352	34.92119
	-88.17606	34.96243
	-88.18709	34.97418
	-88.20003	34.99555
	-88.30653	30.22785
	-88.31332	30.22982
	-88.31180	30.23268
	-88.30783	30.23353
	-88.29396	30.23324
	-88.22430	30.24683
	-88.14672	30.25590
	-88.13058	30.26297
	-88.12577	30.28562
	-88.08330	30.25788
	-88.07565	30.25165
	-88.07503	30.24702
	-88.07985	30.24458
	-88.10986	30.24196
	-88.12015	30.24595
	-88.14065	30.24891
	-88.17691	30.24827
	-88.22443	30.24182
	-88.28057	30.23007
	-88.30653	30.22785
X
	-165.14722	60.91908
	-165.19351	60.97780
	-165.12715	61.01924
	-165.04726	61.00565
	-164.95644	61.02025
	-164.98761	61.04982
	-165.09784	61.06989
	-165.19238	61.14304
	-165.29744	61.18165
	-165.34474	61.08392
	-165.46040	61.12981
	-165.48399	61.07826
	-165.59683	61.14603
	-165.61646	61.20520
	-165.58957	61.29806
	-165.87656	61.33933
	-165.88702	61.41597
	-165.83096	61.43167
	-165.76846	61.45746
	-165.74554	61.49155
	-165.80234	61.52716
	-165.93404	61.55920
	-166.03369	61.53663
	-166.04204	61.49522
	-166.11861	61.48737
	-166.16400	61.54802
	-166.18262	61.59222
	-166.16836	61.65856
	-166.06233	61.64051
	-165.90837	61.65609
	-165.81488	61.66870
	-165.86803	61.69900
	-165.98889	61.71786
	-166.04118	61.75635
	-166.09615	61.81932
	-165.94130	61.83494
	-165.77533	61.82631
	-165.68353	61.84965
	-165.54465	61.86334
	-165.67401	61.90766
	-165.75453	62.00763
	-165.70459	62.09598
	-165.60892	62.17871
	-165.48595	62.26382
	-165.35474	62.35276
	-165.28606	62.35564
	-165.28134	62.41492
	-165.13902	62.50091
	-165.04343	62.54225
	-164.95181	62.53132
	-164.85992	62.53564
	-164.84920	62.57246
	-164.76552	62.59605
	-164.76991	62.62864
	-164.82626	62.66435
	-164.86681	62.71244
	-164.80197	62.95405
	-164.61926	63.12850
	-164.29327	63.25482
	-163.95258	63.26289
	-163.66727	63.17548
	-163.41644	63.07421
	-163.21081	63.03956
	-162.99318	63.07003
	-162.79533	63.21126
	-162.63158	63.23986
	-162.58543	63.27656
	-162.42618	63.40239
	-162.32181	63.47583
	-162.44132	63.54151
	-162.63788	63.53722
	-162.63315	63.61790
	-162.37465	63.64206
	-162.18602	63.52191
	-162.00735	63.49121
	-162.07205	63.44630
	-161.81058	63.44022
	-161.61754	63.45661
	-161.46675	63.46663
	-161.26785	63.47825
	-161.10823	63.53285
	-161.02983	63.58580
	-160.91098	63.65277
	-160.77760	63.76482
	-160.76080	63.79620
	-160.76262	63.83128
	-160.79181	63.87042
	-160.81294	63.91003
	-160.83597	63.93570
	-160.86806	63.97175
	-160.94218	64.07453
	-160.94415	64.20083
	-160.97592	64.23719
	-161.08588	64.29436
	-161.22762	64.37431
	-161.24939	64.41000
	-161.31442	64.41215
	-161.39412	64.42231
	-161.49617	64.42060
	-161.42102	64.52000
	-161.21841	64.49953
	-161.06963	64.49338
	-161.01463	64.53239
	-160.86848	64.56017
	-160.79713	64.61250
	-160.78180	64.71908
	-160.84070	64.81938
	-160.96275	64.84838
	-161.10661	64.88491
	-161.00131	64.93802
	-161.19557	64.92195
	-161.31917	64.84235
	-161.36464	64.79347
	-161.52957	64.73912
	-161.72986	64.78133
	-161.87210	64.76047
	-161.95253	64.70657
	-162.05055	64.69611
	-162.21550	64.64925
	-162.38017	64.58027
	-162.61002	64.43735
	-162.77843	64.32618
	-162.79802	64.38615
	-162.86018	64.47361
	-162.96335	64.54736
	-163.07199	64.59624
	-163.13498	64.62721
	-163.23384	64.63524
	-163.34950	64.60017
	-163.31964	64.57020
	-163.14850	64.51191
	-163.02712	64.50746
	-163.09290	64.43054
	-163.22917	64.44264
	-163.38197	64.51540
	-163.60704	64.56541
	-163.85605	64.57436
	-164.07413	64.56228
	-164.27306	64.56863
	-164.43246	64.54564
	-164.65213	64.49474
	-164.88178	64.48528
	-164.78119	64.46012
	-164.93500	64.44093
	-165.16923	64.46309
	-165.40860	64.49831
	-165.54735	64.51292
	-165.79404	64.53964
	-166.04027	64.56342
	-166.27506	64.59883
	-166.41450	64.65676
	-166.46573	64.80009
	-166.40961	64.82564
	-166.44247	64.89914
	-166.55280	64.94585
	-166.68637	65.02082
	-166.86372	65.09483
	-166.89976	65.13340
	-166.70573	65.10959
	-166.54823	65.14530
	-166.45842	65.23241
	-166.38588	65.25774
	-166.39682	65.30949
	-166.54068	65.33733
	-166.62329	65.32590
	-166.70723	65.33583
	-166.87213	65.35520
	-167.11989	65.38811
	-167.37810	65.40091
	-167.60443	65.45263
	-167.79802	65.51815
	-168.02116	65.56593
	-168.09746	65.58181
	-168.13380	65.64236
	-168.10254	65.69659
	-167.79262	65.77143
	-167.31874	65.88174
	-167.16696	65.85242
	-167.02837	65.88590
	-166.90346	65.92975
	-167.03236	65.97493
	-166.59006	66.11140
	-166.34425	66.18688
	-166.12567	66.15830
	-165.87682	66.11733
	-165.66626	66.11681
	-165.55765	66.17222
	-165.79387	66.20751
	-165.88356	66.21059
	-165.81970	66.26661
	-165.93773	66.27077
	-165.74997	66.34510
	-165.46741	66.40035
	-165.10170	66.47823
	-164.66847	66.55360
	-164.39871	66.58172
	-164.39795	66.58179
	-164.06332	66.59238
	-164.02048	66.54941
	-163.92548	66.57800
	-163.75314	66.54238
	-163.76836	66.45067
	-163.86066	66.35871
	-163.83266	66.26770
	-163.99794	66.20716
	-163.87157	66.15575
	-163.76634	66.06373
	-163.51627	66.07662
	-163.30670	66.07489
	-163.04785	66.06860
	-162.94708	66.09036
	-162.85207	66.08443
	-162.74587	66.10165
	-162.71402	66.07647
	-162.66028	66.04658
	-162.49525	66.04877
	-162.37257	66.02861
	-162.14033	66.07870
	-161.94617	66.05682
	-161.87715	65.96240
	-161.78719	65.96919
	-161.80032	66.04082
	-161.65680	66.14303
	-161.56516	66.26492
	-161.44423	66.27683
	-161.30522	66.22215
	-161.09457	66.23231
	-161.02670	66.27152
	-161.19295	66.35178
	-161.57747	66.40589
	-161.80692	66.37688
	-161.90343	66.37537
	-161.85713	66.49418
	-162.08197	66.59838
	-162.20383	66.69903
	-162.46747	66.71989
	-162.61734	66.86859
	-162.49361	66.93012
	-162.33711	66.94331
	-162.21710	66.87349
	-162.03558	66.77380
	-162.06895	66.71931
	-162.00734	66.63044
	-161.80292	66.53610
	-161.60895	66.46962
	-161.43455	66.47198
	-161.23735	66.51549
	-161.07991	66.48648
	-160.87967	66.38590
	-160.51813	66.37105
	-160.24794	66.37798
	-160.20021	66.48600
	-160.36070	66.61333
	-160.63913	66.59332
	-160.89677	66.66288
	-161.17937	66.60857
	-161.27873	66.54836
	-161.52669	66.56573
	-161.72791	66.63478
	-161.89241	66.71703
	-161.84917	66.80759
	-161.75533	66.92203
	-161.67659	66.99510
	-161.86630	67.04369
	-162.16106	67.01837
	-162.41305	66.98537
	-162.42715	67.05469
	-162.67209	67.03827
	-162.86615	67.04215
	-162.83359	66.99357
	-163.19142	67.05460
	-163.45793	67.08829
	-163.71953	67.12420
	-163.74493	67.23000
	-163.78525	67.30381
	-163.78053	67.35168
	-163.83511	67.39381
	-163.91423	67.45461
	-164.03241	67.55353
	-164.18109	67.62734
	-164.41710	67.68928
	-164.56111	67.72616
	-164.66904	67.77074
	-164.72028	67.79303
	-164.80475	67.82169
	-164.96413	67.87869
	-165.18368	67.94910
	-165.36793	68.01416
	-165.37053	68.01462
	-165.64554	68.06332
	-165.96310	68.11076
	-166.10797	68.20400
	-166.34689	68.26715
	-166.43587	68.27856
	-166.52852	68.29200
	-166.65372	68.30489
	-166.78217	68.31948
	-166.51155	68.36348
	-166.29306	68.43499
	-166.22273	68.53140
	-166.18918	68.68800
	-166.20665	68.79605
	-166.03256	68.82770
	-165.73666	68.81728
	-165.43739	68.81806
	-165.14168	68.83506
	-164.88092	68.85702
	-164.61523	68.86956
	-164.36249	68.88975
	-164.08655	68.92976
	-163.85094	68.99556
	-163.62598	69.06815
	-163.46130	69.15989
	-163.26070	69.24678
	-163.13373	69.31370
	-163.08038	69.40914
	-163.04187	69.49605
	-163.08028	69.56369
	-163.04756	69.61656
	-163.03212	69.69843
	-162.94032	69.76650
	-162.82602	69.79701
	-162.64789	69.85842
	-162.47054	69.91318
	-162.45666	70.00635
	-162.33900	70.04711
	-162.16801	70.11189
	-162.00249	70.19513
	-161.86777	70.25484
	-161.65449	70.22292
	-161.37805	70.21729
	-161.10875	70.26272
	-160.89021	70.30700
	-160.65202	70.38870
	-160.50363	70.43385
	-160.43024	70.45609
	-160.20615	70.53552
	-159.86153	70.68842
	-159.56863	70.79369
	-159.22382	70.82639
	-159.21323	70.79566
	-159.33092	70.76001
	-159.25617	70.74315
	-159.04611	70.77788
	-158.81310	70.77518
	-158.54712	70.78194
	-158.42629	70.79715
	-158.29922	70.81304
	-158.12779	70.80768
	-157.82387	70.84848
	-157.56557	70.91669
	-157.34596	70.99829
	-157.16829	71.09126
	-157.10239	71.13399
	-157.04540	71.16042
	-156.99498	71.18760
	-156.86937	71.25986
	-156.66205	71.33265
	-156.56244	71.29250
	-156.39865	71.25693
	-156.25653	71.24722
	-156.17183	71.20496
	-156.13722	71.15743
	-155.96036	71.20489
	-155.72453	71.17310
	-155.55997	71.10630
	-155.66450	71.02930
	-155.82753	70.95897
	-156.09582	70.94940
	-156.00975	70.90260
	-156.20653	70.91736
	-156.02129	70.84538
	-156.01984	70.73718
	-155.89366	70.81934
	-155.69023	70.83166
	-155.50322	70.85842
	-155.43929	70.94937
	-155.25449	70.99047
	-155.21860	71.02969
	-155.15449	71.09354
	-155.03401	71.04826
	-154.85275	71.02934
	-154.83002	71.08670
	-154.63298	71.02123
	-154.61182	70.94675
	-154.66202	70.87364
	-154.58571	70.81113
	-154.31030	70.81283
	-154.14305	70.76110
	-153.94470	70.84562
	-153.67920	70.87924
	-153.46161	70.87478
	-153.28824	70.89587
	-153.15945	70.91140
	-153.03632	70.87542
	-152.85352	70.83512
	-152.71107	70.82113
	-152.62483	70.83525
	-152.56758	70.86530
	-152.26804	70.82471
	-152.38878	70.70596
	-152.49089	70.61110
	-152.32645	70.58561
	-152.50497	70.52374
	-152.32422	70.52380
	-152.04369	70.53011
	-151.78836	70.53027
	-151.75882	70.47684
	-151.96674	70.40832
	-151.70894	70.41370
	-151.41713	70.40369
	-151.22111	70.33760
	-151.19797	70.38621
	-151.06500	70.34975
	-151.06293	70.42520
	-150.83499	70.44183
	-150.62036	70.47596
	-150.47615	70.44070
	-150.65920	70.36432
	-150.79465	70.25899
	-150.55589	70.35202
	-150.10596	70.40469
	-149.88071	70.47845
	-149.76863	70.45644
	-149.56874	70.46729
	-149.46405	70.45089
	-149.35402	70.44117
	-149.26006	70.46081
	-148.93039	70.35011
	-148.78470	70.36805
	-148.61008	70.36158
	-148.46716	70.29636
	-148.22821	70.30164
	-148.28288	70.22741
	-148.08283	70.26685
	-148.02975	70.22781
	-147.94978	70.18689
	-147.76134	70.20376
	-147.65471	70.16266
	-147.44363	70.14919
	-147.30283	70.12781
	-147.17549	70.11552
	-147.05160	70.09242
	-146.84383	70.13477
	-146.63614	70.12610
	-146.43751	70.13350
	-146.26753	70.12185
	-146.10127	70.08798
	-145.91350	70.08885
	-145.79782	70.09066
	-145.66766	70.04006
	-145.71021	70.01067
	-145.52359	69.99955
	-145.34241	69.96159
	-145.25758	69.93626
	-144.97609	69.89701
	-144.75915	69.90466
	-144.50354	69.94691
	-144.28958	69.96240
	-144.14902	69.97491
	-143.99834	69.99674
	-143.85124	69.99496
	-143.71567	70.02488
	-143.76415	70.05486
	-143.66980	70.05848
	-143.63400	70.05276
	-143.61078	70.04546
	-143.62091	70.03342
	-143.42967	70.01115
	-143.27896	70.03074
	-143.13727	70.00496
	-143.00807	69.97813
	-142.86746	69.96207
	-142.78328	69.95239
	-142.60532	69.91082
	-142.48329	69.87537
	-142.36324	69.83504
	-142.29283	69.79056
	-142.07706	69.74585
	-141.94086	69.71057
	-141.86043	69.69785
	-141.63818	69.66914
	-141.45165	69.60688
	-141.28624	69.58225
	-141.06357	69.55614
	-141.00000	69.43542
	-141.00000	69.32568
	-141.00000	69.21599
	-141.00000	69.10634
	-141.00000	68.99672
	-141.00000	68.88715
	-141.00000	68.77760
	-141.00000	68.66810
	-141.00000	68.55862
	-141.00000	68.44919
	-141.00000	68.42812
	-141.00000	68.33979
	-141.00000	68.23041
	-141.00000	68.12108
	-141.00000	68.01177
	-141.00000	67.90250
	-141.00000	67.79324
	-141.00000	67.68402
	-141.00000	67.57483
	-141.00000	67.46566
	-141.00000	67.35651
	-141.00000	67.24740
	-141.00000	67.13831
	-141.00000	67.02923
	-141.00000	66.92018
	-141.00000	66.81116
	-141.00000	66.70216
	-141.00000	66.59317
	-141.00000	66.48420
	-141.00000	66.37526
	-141.00000	66.26633
	-141.00000	66.15742
	-141.00000	66.04853
	-141.00000	65.84033
	-141.00000	65.67936
	-141.00000	65.57053
	-141.00000	65.46172
	-141.00000	65.35293
	-141.00000	65.24414
	-141.00000	65.13537
	-141.00000	65.02661
	-141.00000	64.91786
	-141.00000	64.80912
	-141.00000	64.70039
	-141.00000	64.59167
	-141.00000	64.48296
	-141.00000	64.37426
	-141.00000	64.26556
	-141.00000	64.15688
	-141.00000	64.04820
	-141.00000	63.93952
	-141.00000	63.83085
	-141.00000	63.72219
	-141.00000	63.61353
	-141.00000	63.50487
	-141.00000	63.39623
	-141.00000	63.28758
	-141.00000	63.17894
	-141.00000	63.07029
	-141.00000	62.96166
	-141.00000	62.85302
	-141.00000	62.74439
	-141.00000	62.63575
	-141.00000	62.52712
	-141.00000	62.41848
	-141.00000	62.30985
	-141.00000	62.20121
	-141.00000	62.09257
	-141.00000	61.98394
	-141.00000	61.89486
	-141.00000	61.87530
	-141.00000	61.76666
	-141.00000	61.65801
	-141.00000	61.54936
	-141.00000	61.44071
	-141.00000	61.33205
	-141.00000	61.22340
	-141.00000	61.11473
	-141.00000	61.00606
	-141.00000	60.89738
	-141.00000	60.78870
	-141.00000	60.68002
	-141.00000	60.57133
	-141.00000	60.46263
	-141.00000	60.35392
	-141.00000	60.30649
	-140.88654	60.28576
	-140.88435	60.28445
	-140.67111	60.24211
	-140.65698	60.24346
	-140.54709	60.22302
	-140.52257	60.25621
	-140.51366	60.25705
	-140.39098	60.28867
	-140.20438	60.24017
	-140.18541	60.23486
	-140.17616	60.23280
	-140.00131	60.18692
	-139.99255	60.19156
	-139.84180	60.27119
	-139.68791	60.34222
	-139.21442	60.35594
	-139.08617	60.32413
	-139.15602	60.21744
	-139.21137	60.11310
	-139.20502	60.10812
	-139.21368	60.09223
	-139.10602	60.03010
	-139.10178	60.02674
	-139.09749	60.02516
	-139.07581	60.01260
	-139.06161	59.99988
	-138.93919	59.96648
	-138.92941	59.96284
	-138.91213	59.95906
	-138.80896	59.93074
	-138.72401	59.91429
	-138.68025	59.82928
	-138.67331	59.81217
	-138.63043	59.77247
	-137.61719	59.25276
	-137.59349	59.22327
	-137.51675	59.03871
	-137.50836	58.95197
	-137.52361	58.90790
	-137.44431	58.91070
	-137.41107	58.92772
	-137.40712	58.92683
	-137.25856	59.00504
	-136.93118	59.11688
	-136.90187	59.12645
	-136.70874	59.16099
	-136.68883	59.16489
	-136.57640	59.16790
	-136.55345	59.19129
	-136.53143	59.19556
	-136.48888	59.25692
	-136.48129	59.26460
	-136.48235	59.26630
	-136.46971	59.28445
	-136.46146	59.28787
	-136.46181	59.29581
	-136.46089	59.29712
	-136.46231	59.30733
	-136.46719	59.41833
	-136.38475	59.45589
	-136.36052	59.45229
	-136.35280	59.45410
	-136.29636	59.46854
	-136.23621	59.52266
	-136.22867	59.52943
	-136.23120	59.56349
	-136.34164	59.60298
	-136.15903	59.64719
	-135.94009	59.66769
	-135.93919	59.66795
	-135.89008	59.68227
	-135.71310	59.73360
	-135.52565	59.78714
	-135.41728	59.78111
	-135.24449	59.70540
	-135.23413	59.70202
